requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
10,379.4919,1.0,70.95361328,58.4,0.8,1,5,0
48,0.521375,1.0,77.33105469,20.125,1.0,2,48,0
2751,24.08995981,0.525180655,258.5386081,221.68133880000002,0.92795321,2,133,1
1351,22.68847883,0.821695753,44.18072022,76.22745858,0.7323751829999999,1,786,1
9,0.1,1.0,29.667209200000002,23.33333333,0.8888888890000001,1,9,0
8,0.044375,1.0,8.626220703,45.875,0.75,1,8,0
2,2089.36,1.0,0.0,44.0,1.0,2,1,0
40,2.688075,1.0,877.7257812999999,1064.225,1.0,1,39,0
28,0.253785714,1.0,23.47342355,40.17857143,0.9642857140000001,1,28,0
49,0.145387755,1.0,14.98325893,130.0408163,1.0,1,49,0
1441,44.4383088,0.29649273,1988.909954,876.3756129000001,0.632178676,3,825,1
1543,27.88553988,0.043154483,845.5337463,3010.9111980000002,0.440366318,5,930,1
1,0.0,1.0,137.60058590000003,204.0,1.0,1,1,0
54,3.3428888889999997,1.0,14.12035229,34.81481481,1.0,3,54,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
29,2286.2936210000003,1.0,0.0,29.75862069,0.75862069,5,17,0
72,7.124805556,1.0,6.063286675,87.93055556,0.75,3,50,0
77,104.6521818,1.0,15.7245206,14.28571429,0.9480519479999999,2,69,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
61,405.70334429999997,1.0,35.05313461,16.70491803,1.0,4,38,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
67,6.723597015,1.0,39.98707148,46.62686567,1.0,4,57,0
145,7.152862068999999,1.0,12.567632000000001,81.06896552,0.9931034479999999,4,112,0
263,161.95810649999999,0.990494297,317.8919617,1342.395437,0.980988593,5,92,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
38,10.24305263,0.736842105,296.97720499999997,3459.6578950000003,0.7105263159999999,4,27,0
5,167.9862,1.0,626.9082031,761.0,1.0,1,4,0
5,0.098,1.0,7.47265625,9.8,0.8,1,5,0
180,24.37005556,0.933333333,67.37193468,274.0611111,0.894444444,2,163,0
100,1.3859299999999999,1.0,523.2679003999999,435.6,1.0,1,100,0
1,0.0,1.0,0.0,1.0,1.0,1,1,0
99,654.7126869,0.994949495,428.5504163,183.19191919999997,0.9494949490000001,5,78,0
22,0.40068181799999997,1.0,58.0518022,34.09090909,1.0,1,22,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,0.5009765629999999,6.0,1.0,1,1,0
49,477.5900816000001,1.0,18.90710698,127.0,0.959183673,4,43,0
2,3991.4365,1.0,14.06933594,19.0,1.0,2,1,0
28,0.610714286,1.0,47.06794085,97.0,1.0,2,28,0
1,0.0,1.0,81.74707031,667.0,1.0,1,1,0
1,0.0,1.0,137.60058590000003,1006.0,1.0,1,1,0
19,4.407315789,1.0,4.747635691,18.94736842,0.684210526,1,15,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,137.60058590000003,374.0,1.0,1,1,0
32,5.12578125,0.921875,1883.307159,532.28125,1.0,5,32,0
36,299.4461667,1.0,61.34464518,11.13888889,1.0,5,26,0
91,28.21553846,1.0,36.44990556,38.83516484,1.0,2,90,0
20,247.67975,0.65,71895.33872,241155.45,0.85,3,7,0
484,87.43369628,1.0,4.567758103,10.55371901,1.0,5,124,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
1,0.0,1.0,0.0,8.0,1.0,1,1,0
9,1.013888889,1.0,1.443467882,103.4444444,0.8888888890000001,1,9,0
236,88.91125847,0.644067797,37.86013225,87.35169492,0.525423729,5,185,0
3,14133.478000000001,1.0,0.0,3.333333333,1.0,3,1,0
1259,28.67375028,0.315857475,2141.695929,873.1920905,0.48379361600000004,1,697,1
22,841.5980455,1.0,24.11301491,178.9090909,0.9090909090000001,3,14,0
11,4.323363636,1.0,1775.2681109999999,555.9090909,0.9090909090000001,4,9,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
20,1.2627,0.7,38.22041016,68.25,0.4,2,19,0
48,0.079895833,1.0,4.938659668000001,37.97916667,1.0,1,48,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
7,0.5622857139999999,1.0,15.92131696,7.285714286,1.0,1,7,0
28,0.433214286,1.0,23.47342355,32.60714286,0.9642857140000001,1,28,0
13,0.015384615,1.0,14.13889724,16.53846154,0.923076923,1,13,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
48,1.314,1.0,527.7693278,625.5416667000001,1.0,3,46,0
9,0.22388888899999998,1.0,29.667209200000002,22.55555556,0.8888888890000001,1,9,0
640,71.07495519,0.382134442,450.2936598,552.7415694,0.386073977,2,155,1
8,0.279375,1.0,32.85754395,50.625,1.0,1,8,0
9,0.316444444,1.0,29.667209200000002,222.4444444,0.8888888890000001,1,9,0
253,67.37547431,1.0,16.29060261,92.50197628,0.9920948620000001,5,117,0
40,3.8189,1.0,7.1416992189999995,40.95,0.975,1,21,0
129,21.21769767,1.0,2002.7949219999998,3961.0232560000004,0.9844961240000001,5,46,0
1098,11.2690106,0.120395375,923.6337934000001,534.8564353,0.138985053,3,559,1
46,49.13691304,1.0,50.05097232,81.82608696,0.97826087,3,34,0
307,66.18158306,1.0,0.210896147,4.973941368,0.9967426709999999,4,42,0
8,10.7045,1.0,6.150024414,5.25,1.0,3,7,0
9862,7.624654799,0.5892364529999999,0.8588066759999999,75.53612975,0.054082961,8,9744,1
86,1.263732558,1.0,3.0524618460000004,34.75581395,1.0,1,86,0
115,618.5142087,1.0,3.4677224860000004,27.67826087,1.0,3,46,0
2,1122.559,1.0,68.84765625,29.5,0.5,2,2,0
17,258.1581176,0.970588235,1257.602424,3041.823529,0.9411764709999999,2,12,0
7,6955.26,1.0,470.4348493,1053.714286,0.7142857140000001,3,7,0
26,2.694,1.0,40.220628000000005,21.26923077,1.0,1,17,0
25,8.22516,0.86,1063.161953,1244.84,0.96,3,24,0
1,0.0,1.0,0.0,7.0,1.0,1,1,0
22,0.8165909090000001,0.931818182,837.9527255,2809.318182,1.0,1,22,0
55,8.887763636,1.0,11.1996804,178.4,0.981818182,2,50,0
2605,29.19341745,0.277388548,71.23738399999999,248.15137259999997,0.131519442,2,1959,1
1,0.0,0.0,25.72167969,17.0,0.0,1,1,0
1,0.0,1.0,14.92675781,13.0,1.0,1,1,0
48,0.541083333,1.0,12.49619548,44.95833333,1.0,1,48,0
1,0.0,1.0,21.46875,2.0,1.0,1,1,0
1,0.0,1.0,0.0,1.0,1.0,1,1,0
113,65.28884071,1.0,20.46323631,79.45132743,0.982300885,2,66,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1152,32.12691054,0.032980484,1302.199131,3378.9715880000003,0.141540405,4,963,1
1,0.0,1.0,157.4179688,409.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
18,69.03783333,1.0,29.667209200000002,23.94444444,0.8888888890000001,2,9,0
45,4.667266667,1.0,120.17571609999999,120.57777779999999,0.977777778,4,32,0
69,21.87443478,1.0,16.41644022,22.1884058,0.985507246,4,54,0
3,0.020666667,1.0,0.131184896,2.666666667,1.0,2,3,0
48,0.0546875,1.0,10.159139,40.83333333,1.0,1,48,0
99,277.2335455,0.994949495,555.5839449,378.5454545,0.97979798,2,91,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
102,26.3065098,0.995098039,12.1015625,348.86274510000004,0.882352941,3,97,0
6,1.178833333,1.0,34.08658854,115.33333329999999,1.0,1,6,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
1,0.0,1.0,254.27441409999997,848.0,1.0,1,1,0
140,55.73932143,1.0,39.29837472,15.72857143,0.9928571429999999,3,97,0
14,1.223142857,0.9285714290000001,29.56061663,93.14285714,0.9285714290000001,2,14,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
6,0.5795,1.0,5.221191406,95.16666667,0.833333333,1,6,0
1,0.0,1.0,9.356445313,37.0,0.0,1,1,0
86,198.97934880000003,1.0,10.38487918,38.34883721,1.0,2,26,0
102,305.7620392,1.0,31.68510646,80.94117647,0.980392157,4,62,0
6,3.4219999999999997,1.0,3.411458333,1.8333333330000001,1.0,2,6,0
17,52.01929412,1.0,15.70616958,25.82352941,0.9411764709999999,2,9,0
1402,26.63129827,0.79149335,97.29756643,80.45520748,0.8194362159999999,2,594,1
2,3.2255,1.0,35.8125,7.0,1.0,1,2,0
8,0.50425,1.0,30.01171875,33.75,1.0,1,8,0
2,25767.4885,1.0,0.0,2.5,1.0,2,1,0
13434,5.599348933,0.472633759,0.482552645,124.6047939,0.040645558,13,13414,1
2,5276.521,1.0,137.60058590000003,345.0,1.0,2,1,0
47,34.93191489,1.0,21.03114611,18.9787234,0.978723404,4,40,0
478,153.25540790000002,1.0,33.3549723,29.01882845,0.924686192,2,158,0
1,0.0,1.0,0.0,40.0,1.0,1,1,0
878,45.73306932,0.044493679,941.7930922,511.13272930000005,0.09916439,2,766,1
88,12.95185227,1.0,88.2101163,139.3295455,1.0,1,46,0
284,231.14486969999996,1.0,5.891660019,17.88028169,1.0,2,130,0
2,0.005,1.0,0.6845703129999999,3.0,1.0,1,2,0
5,0.129,1.0,2.098242188,13.4,0.8,1,5,0
2,10004.679,1.0,0.0,3.0,1.0,2,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
6,0.08416666699999999,1.0,44.05843099,48.16666667,0.833333333,1,6,0
12,26.86808333,1.0,0.9670410159999999,2.666666667,1.0,2,9,0
33,0.09981818199999999,1.0,124.937352,109.78787879999999,0.939393939,1,33,0
65,0.486523077,1.0,13.55055589,42.01538462,1.0,1,65,0
5,0.08900000000000001,1.0,11.75371094,39.4,0.8,1,5,0
9667,7.780582454,0.6824034959999999,1.045660127,44.840383100000004,0.066371636,5,9519,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
11,3696.152455,1.0,25.63014915,124.0909091,0.9090909090000001,3,10,0
78,136.5669359,1.0,656.1373072,2306.6923079999997,0.935897436,5,33,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
46,665.3471304,1.0,28.228642999999998,38.52173913,0.956521739,3,42,0
19,358.1022632,1.0,31.80602385,63.52631579,1.0,3,19,0
1,0.0,1.0,0.0,1.0,1.0,1,1,0
6,2866.031333,1.0,35.66210938,294.5,0.833333333,2,6,0
67,0.34749253700000005,1.0,21.51263701,30.92537313,0.985074627,1,67,0
9,658.6665556,1.0,645.3547092,345.3333333,1.0,4,8,0
9,0.266222222,1.0,29.667209200000002,62.0,0.8888888890000001,1,9,0
1,0.0,1.0,375.265625,979.0,1.0,1,1,0
55,1072.492182,1.0,773.7077592,439.14545449999997,0.9636363640000001,7,33,0
10556,7.088559251,0.896032136,97.72432385,155.8452585,0.880505938,6,168,1
16,0.4755625,1.0,86.2555542,43.1875,0.9375,1,16,0
1,0.0,1.0,21.46875,4.0,1.0,1,1,0
206,183.3740583,1.0,37.58415504,230.6553398,0.995145631,5,148,0
5,0.3366,1.0,0.82890625,9.2,0.8,1,5,0
80,144.7335125,1.0,17.389929199999997,30.4875,0.9875,2,61,0
14,2818.948786,1.0,19.82114955,25.5,0.857142857,2,14,0
9,0.15544444400000001,1.0,29.667209200000002,21.22222222,0.8888888890000001,1,9,0
21,1610.990429,1.0,13.41931734,19.85714286,1.0,3,21,0
478,27.665974900000002,0.988493724,128.6781675,146.2719665,0.9916317990000001,2,160,0
7,1413.11,1.0,34.10072545,49.28571429,1.0,2,7,0
11,2674.065636,1.0,28.17658026,23.36363636,0.9090909090000001,3,10,0
3,4.095333333,0.5,30.13053385,54.0,0.0,1,3,0
96,0.70621875,1.0,39.81675212,1540.34375,0.989583333,3,91,0
9,0.279111111,1.0,29.667209200000002,239.2222222,0.8888888890000001,1,9,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
37,1068.152541,0.9594594590000001,20.19293708,30.0,0.8918918920000001,5,19,0
9,0.18711111100000002,1.0,29.667209200000002,17.33333333,0.8888888890000001,1,9,0
1,0.0,1.0,157.4179688,2970.0,1.0,1,1,0
29,6.149068966000001,1.0,890.1360453,1037.1724140000001,1.0,2,26,0
70,1022.065643,1.0,0.633510045,16.75714286,1.0,7,9,0
9,0.313111111,1.0,29.667209200000002,108.44444440000001,0.8888888890000001,1,9,0
120,606.9696417,0.8666666670000001,33.95902507,323.3,0.8583333329999999,2,64,0
152,4.443388158,0.980263158,152.0997957,698.6118421,0.526315789,5,130,0
59,4.489559322,1.0,55.90818657,125.69491529999999,1.0,3,52,0
1,0.0,1.0,270.19726560000004,337.0,1.0,1,1,0
9,0.613555556,1.0,29.667209200000002,21.33333333,0.8888888890000001,1,9,0
118,0.854898305,1.0,55.19537043,32.61016949,0.983050847,2,117,0
9,3.0438888889999998,1.0,29.667209200000002,426.5555556,0.8888888890000001,2,9,0
35,0.121114286,1.0,39.71503906,295.48571430000004,1.0,1,35,0
19,10.97731579,1.0,748.6650391,564.3157894999999,1.0,2,18,0
6,5.162000000000001,1.0,3.799804688,20.66666667,1.0,2,6,0
39,94.59420513,0.8589743590000001,409.8909255,1160.5897439999999,1.0,4,25,0
2,0.017,1.0,3.8637695310000004,15.5,1.0,1,2,0
3,0.034333333,1.0,0.131184896,11.66666667,1.0,1,3,0
35,179.9745143,1.0,120.53102679999999,61.57142857,0.9714285709999999,2,34,0
23,317.7702609,1.0,29.04177989,35.782608700000004,0.913043478,3,17,0
6,242.8875,1.0,17.92464193,272.6666667,1.0,2,6,0
132,257.23905299999996,1.0,7.1112689389999995,24.68181818,1.0,3,74,0
1,0.0,1.0,21.46875,3.0,1.0,1,1,0
1,0.0,1.0,0.0,11.0,1.0,1,1,0
68,1.851911765,1.0,21.37561753,175.98529409999998,0.985294118,1,68,0
3,2847.1686670000004,1.0,7.15625,2.666666667,1.0,2,1,0
5347,13.45833805,0.898015681,39.60750039,76.34662219,0.47119318600000004,4,1954,1
28005,2.69116774,0.587311561,4.629159566,79.98616622,0.193946043,13,19245,1
6,9591.7245,1.0,83.53971354,691.1666667000001,0.833333333,5,6,0
6465,11.62428244,0.719798917,2.373057751,69.95158546,0.1225058,6,6360,1
122,93.03618033,1.0,23.13900006,86.3442623,0.975409836,4,88,0
5,0.042,1.0,42.79453125,9.2,0.8,1,5,0
14,0.149071429,1.0,38.42096819,144.4285714,1.0,1,14,0
84,0.23304761899999998,1.0,30.99279204,42.27380952,0.595238095,1,84,0
22,310.47286360000004,0.977272727,602.5407048999999,853.6818182,0.954545455,3,22,0
742,92.0322965,1.0,19.96256686,341.4878706,0.95148248,7,260,0
8,0.06375,1.0,32.85754395,14.375,1.0,1,8,0
9,0.39188888899999996,1.0,29.667209200000002,41.0,0.8888888890000001,1,9,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
7,6.013142857,1.0,34.10072545,119.0,1.0,1,7,0
6,4.6465,1.0,3.568359375,3.333333333,1.0,1,6,0
5,0.0354,1.0,2.098242188,13.8,0.8,1,5,0
27,860.4962962999999,1.0,521.4081308,279.9259259,1.0,3,13,0
14,2203.853429,1.0,17.70675223,19.0,1.0,5,11,0
10,513.8923,1.0,26.70048828,35.5,0.9,2,10,0
261,99.91090038,1.0,52.85421531,133.35249040000002,0.992337165,4,98,0
45,23.06766667,0.955555556,14.24887153,221.35555559999997,0.955555556,5,37,0
4,2.778,1.0,218.7199707,529.25,1.0,1,4,0
5,0.2084,1.0,2.098242188,20.4,0.8,1,5,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
23,2.366869565,1.0,39.67365829,81.65217391,0.956521739,1,23,0
11138,6.779839127000001,0.6741787090000001,0.557483254,53.54037274,0.135771204,7,10520,1
125,139.33000800000002,1.0,18.48126563,39.232,1.0,2,81,0
9,0.494555556,1.0,29.667209200000002,27.55555556,0.8888888890000001,1,9,0
41,1.8632682930000002,1.0,26.09946646,20.26829268,0.975609756,2,41,0
151,481.31939739999996,0.294701987,0.0,113.8145695,0.013245033,6,151,0
27,2.347074074,1.0,50.80027488,41.96296296,1.0,2,27,0
84,417.12107139999995,1.0,48.18561663,202.8571429,0.904761905,6,55,0
10,1435.507,1.0,26.70048828,31.3,0.9,2,10,0
2,0.266,1.0,212.76269530000002,326.0,1.0,1,1,0
13,1.5230000000000001,1.0,952.9139874,1139.8461539999998,0.923076923,4,6,0
371,47.24121833,1.0,8.545153512,36.23180593,0.959568733,5,165,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
9,0.369111111,1.0,29.667209200000002,133.88888889999998,0.8888888890000001,1,9,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
17,0.552588235,1.0,994.0953585000001,271.88235289999994,1.0,2,17,0
17,1.145117647,1.0,56.99322151,16.76470588,0.9411764709999999,1,17,0
11757,6.397379933,0.650921504,0.580612194,67.51141267,0.106944321,10,11411,1
15,5.2454,1.0,41.14674479,6.8,1.0,1,14,0
36,83.35197222,0.8888888890000001,29.08672418,32.86111111,0.666666667,2,33,0
6,2.735666667,1.0,321.27229819999997,317.8333333,1.0,1,6,0
2,880.2080000000001,1.0,0.0,3.0,1.0,2,2,0
13,462.78423080000005,1.0,27.841872,53.23076923,0.923076923,3,10,0
28,0.221,1.0,23.47342355,39.35714286,0.9642857140000001,1,28,0
14,8.106928571000001,1.0,960.2608817,753.7857142999999,0.857142857,1,14,0
35,5.940314286,1.0,2296.880301,3646.857143,0.0,2,35,0
32,1269.76275,1.0,11.68136597,38.90625,0.96875,3,18,0
1302,24.72254198,0.124244546,628.8891451000001,2696.115785,0.237741318,4,1152,1
1261,58.96832197,0.996827914,125.1496929,75.25376685,0.9666931009999999,7,295,0
54,89.76987037,1.0,43.23376013,29.90740741,1.0,3,52,0
11,0.308181818,1.0,89.92800071,203.4545455,0.9090909090000001,1,11,0
186,10.58280108,0.61827957,954.4709393999999,3187.387097,0.333333333,2,172,0
10,171.8091,1.0,38.896875,64.2,0.9,2,10,0
63,990.0997937000001,1.0,24.9109623,43.88888889,0.7777777779999999,5,52,0
12734,5.913141842000001,0.8052143209999999,0.019311126,33.45852995,0.015835928,13,3943,1
6,7648.978,1.0,0.0,2.333333333,1.0,1,1,0
96,2.289260417,1.0,27.1847229,142.27083330000002,1.0,3,96,0
1357,27.10760979,0.228228765,1068.591524,1229.2494689999999,0.34666794100000003,4,1104,1
65,65.11553846,1.0,42.65911959,7227.2,0.969230769,2,65,0
1,0.0,1.0,0.0,1.0,1.0,1,1,0
1,0.0,1.0,14.92675781,16.0,1.0,1,1,0
8,0.26675,1.0,32.85754395,507.125,1.0,1,8,0
26,489.3758846,1.0,20.48542668,71.19230769,0.923076923,3,9,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
12,102.6603333,0.0,29305.946369999998,84933.08333,0.41666666700000005,1,3,0
11562,6.503990169,0.735694807,0.632923893,35.57479849,0.157631355,6,10825,1
35,0.11237142900000001,1.0,23.02368862,77.14285714,0.9714285709999999,1,35,0
128,4.2663125,0.96484375,123.2024918,326.9609375,0.9921875,4,124,0
23,61.73513043,0.565217391,1340.650433,6128.73913,0.739130435,5,16,0
17,0.994529412,1.0,39.17434513,73.23529412,1.0,2,17,0
4,0.11599999999999999,1.0,0.0,23.5,1.0,1,4,0
11228,6.739303177999999,0.807644369,6.084317623,69.75527017,0.099002634,4,4535,1
65,513.2447231000001,1.0,14.95477764,26.75384615,0.969230769,4,44,0
1,0.0,0.5,275.2822266,10895.0,1.0,1,1,0
9,4.918111111,0.944444444,915.6680773,442.77777779999997,1.0,1,9,0
2,3518.0465,1.0,0.0,2.5,1.0,2,1,0
2,620.094,1.0,0.0,2.5,1.0,2,1,0
5,1.0816,1.0,45.64804688,470.8,1.0,1,5,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
6,871.1858332999999,1.0,3.639648438,10.0,1.0,2,6,0
15,93.08313333,1.0,12.618815099999999,13.93333333,1.0,1,7,0
3,0.356333333,1.0,77.27148438,1596.0,1.0,1,3,0
6,399.8473333,1.0,52.71988932,428.66666669999995,0.833333333,2,3,0
2,1864.808,1.0,0.153320313,139.5,1.0,2,1,0
1,0.0,1.0,137.60058590000003,78.0,1.0,1,1,0
19,4.113157895,1.0,2216.395662,893.1052632000001,1.0,1,18,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
35,692.5774857000001,0.9714285709999999,1533.060547,2493.828571,0.9714285709999999,3,34,0
1,0.0,1.0,21.46875,5.0,1.0,1,1,0
14,1156.269143,1.0,25.11300223,10.85714286,0.857142857,2,14,0
7,0.672428571,1.0,34.10072545,39.0,0.857142857,1,7,0
50,560.45858,1.0,28.64816406,127.64,1.0,2,37,0
83,0.38008433700000005,1.0,27.07046546,115.2048193,1.0,1,83,0
2,25624.013,1.0,0.0,3.0,1.0,2,1,0
230,13.69926522,1.0,491.29898099999997,370.9869565,0.991304348,4,170,0
51,768.7522548999999,1.0,17.65123315,21.47058824,0.9607843140000001,3,50,0
41,1722.540805,1.0,48.1620141,83.56097561,1.0,5,30,0
14,0.821714286,1.0,44.08579799,71.5,1.0,1,14,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
8,30.40075,1.0,3225.493774,10271.875,1.0,2,5,0
12,26.02691667,1.0,670.0924478999999,1595.75,0.916666667,3,2,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
28,0.7625357140000001,1.0,23.47342355,93.10714286,0.9642857140000001,1,28,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
12,537.61175,1.0,88.22648112,531.8333333,1.0,3,12,0
15421,4.876884544,0.547476311,1.554458937,60.87309797,0.11897615,6,14590,1
6,6.074,1.0,0.502441406,50.5,0.666666667,2,6,0
1044,6.2806362689999995,0.254346994,865.9172754000001,896.7971636,0.11166531699999999,1,1012,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
26,15.48553846,1.0,18.21536959,45.80769231,1.0,2,20,0
5,0.2076,1.0,12.81582031,143.0,0.6,1,5,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
9,0.055,1.0,29.667209200000002,14.0,0.8888888890000001,1,9,0
61,0.033131148,1.0,0.282514728,3.196721311,0.967213115,1,60,0
2,21636.1045,1.0,0.0,3.0,1.0,2,1,0
4,5475.251,1.0,0.0,2.5,1.0,4,1,0
9,0.135,1.0,29.667209200000002,53.44444444,0.8888888890000001,1,9,0
9,0.839333333,1.0,29.667209200000002,54.88888889,0.8888888890000001,1,9,0
414,16.21004589,0.989130435,686.1024919,1171.154589,0.987922705,4,265,0
1,0.0,1.0,0.0,7.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
13022,5.776213668,0.5372262870000001,0.529074188,114.4954758,0.038010672,9,12931,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
9,0.225666667,1.0,29.667209200000002,18.77777778,0.8888888890000001,1,9,0
9,0.270111111,1.0,29.667209200000002,136.0,0.666666667,1,9,0
2,0.044000000000000004,1.0,0.6845703129999999,8.5,1.0,1,2,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
16,2612.587563,1.0,7.12878418,5.125,1.0,6,10,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,21.46875,2.0,1.0,1,1,0
2,149.7935,1.0,0.0,3.5,1.0,2,1,0
8,0.25925,1.0,32.85754395,111.125,1.0,1,8,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
1,0.0,1.0,81.74707031,237.0,0.0,1,1,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
4,0.040999999999999995,1.0,4.977294922,2.75,1.0,1,4,0
28,0.518035714,1.0,23.512102399999996,106.6071429,0.9642857140000001,1,28,0
498,119.4986366,0.218030869,379.56651039999997,379.0220842,0.691553822,2,95,1
1,0.0,1.0,9.356445313,38.0,0.0,1,1,0
10,363.5675,1.0,26.70048828,148.4,0.9,2,10,0
4,21.36225,1.0,2248.971191,16105.25,0.5,1,2,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
1,0.0,1.0,0.0,12.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
10,2463.0097,1.0,1.58046875,6.8,0.9,4,8,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,0.0,15.0,1.0,1,1,0
8,0.908125,1.0,30.18286133,53.5,1.0,2,8,0
35,2.4319428569999997,1.0,52.46319754,95.11428571,1.0,2,33,0
9,0.168333333,1.0,29.667209200000002,155.88888889999998,0.8888888890000001,1,9,0
18,1631.4227779999999,1.0,39.05582682,115.8888889,1.0,4,16,0
45,395.0409778,1.0,45.94051649,36.6,1.0,5,32,0
2,4786.9805,1.0,0.0,33.0,1.0,2,1,0
79,1.7926202530000002,1.0,21.20821796,62.05063291,0.9873417720000001,3,70,0
6,671.5946667000001,1.0,18.51025391,44.33333333,1.0,2,6,0
8,0.405375,1.0,0.8615722659999999,8.875,0.875,1,8,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
2,1152.846,1.0,0.0,2.5,1.0,2,1,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
7,7.830857142999999,1.0,24.74274554,47.42857143,1.0,3,7,0
211,75.77879621,1.0,8.713390477,47.00473934,0.995260664,2,139,0
10031,7.519399002,0.803480587,0.361555849,64.61262488,0.065638342,8,5012,1
66,0.704772727,1.0,5.199988163,25.36363636,1.0,1,66,0
2,21678.4685,1.0,0.0,2.5,1.0,2,1,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
354,64.71610097,0.10119001,3020.751516,1400.18835,0.261089766,1,347,1
1,0.0,1.0,0.0,1.0,1.0,1,1,0
24,210.71433330000002,1.0,85.28568522,282.0,1.0,2,18,0
22,0.339227273,1.0,41.47700639,15.36363636,1.0,1,22,0
2,3030.902,1.0,10.734375,8.0,1.0,2,1,0
1,0.0,1.0,21.46875,3.0,1.0,1,1,0
9,0.324666667,1.0,29.667209200000002,88.66666667,0.8888888890000001,1,9,0
2,0.0005,1.0,0.6845703129999999,66.0,1.0,1,2,0
64,356.49920310000005,1.0,59.71852112,146.640625,0.96875,5,62,0
9,862.8489999999999,1.0,29.20670573,205.66666669999998,0.8888888890000001,2,9,0
1,0.0,1.0,0.0,9.0,1.0,1,1,0
7,1.8498571430000001,1.0,34.29910714,43.28571429,1.0,2,7,0
9,0.7454444440000001,1.0,29.667209200000002,159.5555556,0.8888888890000001,1,9,0
6,0.18516666699999998,1.0,42.59440104,67.5,0.833333333,1,6,0
6,11.64533333,1.0,3.340169271,150.5,1.0,1,6,0
12,427.68516669999997,1.0,0.135660807,15.83333333,1.0,2,6,0
15,0.3504,1.0,30.76601563,48.33333333,0.933333333,1,15,0
9,67.44022222,1.0,58.78450521,131.11111110000002,1.0,1,9,0
2,10485.078000000001,1.0,0.0,2.5,1.0,2,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
24,0.310875,1.0,16.43314616,81.29166667,0.958333333,1,24,0
1927,24.71694863,0.340760844,71.04653711,71.69924209999999,0.186294011,6,189,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
13,0.150153846,1.0,50.96259014,107.3076923,1.0,1,13,0
25,0.1088,1.0,16.59457031,17.92,0.96,1,25,0
1,0.0,1.0,21.46875,37.0,1.0,1,1,0
165,59.84801818,1.0,28.09992306,55.71515152,0.9939393940000001,4,119,0
17,21.54782353,1.0,18.50936351,2.529411765,1.0,2,13,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
114,122.6219649,1.0,12.85002056,26.48245614,1.0,1,65,0
69,2.788956522,1.0,2.191986526,13.63768116,1.0,1,68,0
1,0.0,1.0,270.19726560000004,1392.0,1.0,1,1,0
